,posteam,Player,play_class,Play Count
691,BUF,J.Kerley,pass short left,2
692,BUF,J.Kerley,pass short middle,1
693,BUF,J.Kerley,pass short right,1
694,BUF,J.Kumerow,pass deep middle,1
695,BUF,Jos.Allen,run left end,1
696,BUF,Jos.Allen,run left guard,2
697,BUF,Jos.Allen,run left tackle,1
698,BUF,Jos.Allen,run middle,7
699,BUF,Jos.Allen,run right end,3
700,BUF,Jos.Allen,run right guard,1
701,BUF,K.Benjamin,pass deep left,14
702,BUF,K.Benjamin,pass deep middle,6
703,BUF,K.Benjamin,pass deep right,9
704,BUF,K.Benjamin,pass short left,16
705,BUF,K.Benjamin,pass short middle,5
706,BUF,K.Benjamin,pass short right,12
707,BUF,K.Ford,pass short left,3
708,BUF,K.Ford,pass short right,2
709,BUF,K.Ford,run left end,1
710,BUF,K.Ford,run left guard,5
711,BUF,K.Ford,run middle,8
712,BUF,K.Ford,run right end,1
713,BUF,K.Ford,run right guard,5
714,BUF,K.Lee,pass short right,1
715,BUF,K.Williams,pass short right,1
716,BUF,L.McCoy,pass deep right,1
717,BUF,L.McCoy,pass short left,27
718,BUF,L.McCoy,pass short middle,3
719,BUF,L.McCoy,pass short right,15
720,BUF,L.McCoy,run left end,10
721,BUF,L.McCoy,run left guard,27
722,BUF,L.McCoy,run left tackle,15
723,BUF,L.McCoy,run middle,45
724,BUF,L.McCoy,run right end,10
725,BUF,L.McCoy,run right guard,36
726,BUF,L.Smith,pass short left,3
727,BUF,L.Smith,pass short middle,4
728,BUF,L.Smith,pass short right,5
729,BUF,L.Thomas,pass deep middle,1
730,BUF,L.Thomas,pass deep right,2
731,BUF,L.Thomas,pass short left,2
732,BUF,L.Thomas,pass short middle,2
733,BUF,L.Thomas,pass short right,10
734,BUF,M.Barkley,run left tackle,1
735,BUF,M.Barkley,run middle,1
736,BUF,M.Murphy,pass short left,6
737,BUF,M.Murphy,pass short middle,3
738,BUF,M.Murphy,pass short right,10
739,BUF,M.Murphy,run left end,3
740,BUF,M.Murphy,run left guard,7
741,BUF,M.Murphy,run left tackle,6
742,BUF,M.Murphy,run middle,13
743,BUF,M.Murphy,run right end,4
744,BUF,M.Murphy,run right guard,13
745,BUF,N.Peterman,run left end,1
746,BUF,N.Peterman,run left guard,1
747,BUF,N.Peterman,run left tackle,1
748,BUF,N.Peterman,run middle,3
749,BUF,N.Peterman,run right end,1
750,BUF,N.Peterman,run right guard,1
751,BUF,P.DiMarco,pass deep right,2
752,BUF,P.DiMarco,pass short left,5
753,BUF,P.DiMarco,pass short right,5
754,BUF,P.DiMarco,run middle,1
755,BUF,P.DiMarco,run right guard,2
756,BUF,R.Foster,pass deep left,20
757,BUF,R.Foster,pass deep middle,9
758,BUF,R.Foster,pass deep right,8
759,BUF,R.Foster,pass short left,12
760,BUF,R.Foster,pass short middle,3
761,BUF,R.Foster,pass short right,10
762,BUF,R.Foster,run left end,1
763,BUF,R.Gilliam,pass short left,1
764,BUF,R.Gilliam,pass short right,1
765,BUF,R.McCloud,pass short left,2
766,BUF,R.McCloud,pass short middle,2
767,BUF,R.McCloud,pass short right,2
768,BUF,R.McCloud,run left end,1
769,BUF,R.McCloud,run right guard,1
770,BUF,S.Diggs,pass deep left,15
771,BUF,S.Diggs,pass deep middle,8
772,BUF,S.Diggs,pass deep right,18
773,BUF,S.Diggs,pass short left,55
774,BUF,S.Diggs,pass short middle,24
775,BUF,S.Diggs,pass short right,77
776,BUF,S.Diggs,run left end,1
777,BUF,S.Hauschka,pass short middle,1
778,BUF,S.Neal,pass short right,1
779,BUF,S.Perry,pass short middle,1
780,BUF,S.Perry,run middle,1
781,BUF,S.Perry,run right guard,1
782,BUF,T.Jones,pass deep right,3
783,BUF,T.Jones,pass short left,1
784,BUF,T.Kroft,pass deep left,3
785,BUF,T.Kroft,pass deep right,2
786,BUF,T.Kroft,pass short left,6
787,BUF,T.Kroft,pass short middle,10
788,BUF,T.Kroft,pass short right,11
789,BUF,T.Pryor,pass deep left,1
790,BUF,T.Pryor,pass deep right,1
791,BUF,T.Pryor,pass short middle,2
792,BUF,T.Pryor,pass short right,4
793,BUF,T.Pryor,run left tackle,1
794,BUF,T.Sweeney,pass deep right,3
795,BUF,T.Sweeney,pass short left,2
796,BUF,T.Sweeney,pass short middle,4
797,BUF,T.Sweeney,pass short right,4
798,BUF,T.Yeldon,pass deep left,1
799,BUF,T.Yeldon,pass short left,10
800,BUF,T.Yeldon,pass short middle,4
801,BUF,T.Yeldon,pass short right,9
802,BUF,T.Yeldon,run left end,2
803,BUF,T.Yeldon,run left guard,1
804,BUF,T.Yeldon,run left tackle,4
805,BUF,T.Yeldon,run middle,14
806,BUF,T.Yeldon,run right end,4
807,BUF,T.Yeldon,run right guard,3
808,BUF,Z.Jones,pass deep left,13
809,BUF,Z.Jones,pass deep middle,5
810,BUF,Z.Jones,pass deep right,16
811,BUF,Z.Jones,pass short left,26
812,BUF,Z.Jones,pass short middle,17
813,BUF,Z.Jones,pass short right,43
814,BUF,Z.Jones,run right end,1
815,BUF,Z.Moss,pass short left,9
816,BUF,Z.Moss,pass short middle,2
817,BUF,Z.Moss,pass short right,11
818,BUF,Z.Moss,run left end,8
819,BUF,Z.Moss,run left guard,16
820,BUF,Z.Moss,run left tackle,20
821,BUF,Z.Moss,run middle,29
822,BUF,Z.Moss,run right end,12
823,BUF,Z.Moss,run right guard,14
824,CAR,A.Armah,pass short left,3
825,CAR,A.Armah,pass short middle,1
826,CAR,A.Armah,pass short right,8
827,CAR,A.Armah,run left guard,5
828,CAR,A.Armah,run middle,9
829,CAR,A.Armah,run right guard,7
830,CAR,B.Zylstra,pass deep left,5
831,CAR,B.Zylstra,pass deep middle,1
832,CAR,B.Zylstra,pass short left,6
833,CAR,B.Zylstra,pass short middle,1
834,CAR,B.Zylstra,pass short right,3
835,CAR,B.Zylstra,run left end,1
836,CAR,C.Anderson,pass short left,1
837,CAR,C.Anderson,pass short middle,2
838,CAR,C.Anderson,run left end,1
839,CAR,C.Anderson,run left guard,7
840,CAR,C.Anderson,run left tackle,1
841,CAR,C.Anderson,run middle,7
842,CAR,C.Anderson,run right guard,6
843,CAR,C.Artis-Payne,pass short left,2
844,CAR,C.Artis-Payne,pass short middle,2
845,CAR,C.Artis-Payne,run left end,1
846,CAR,C.Artis-Payne,run left guard,5
847,CAR,C.Artis-Payne,run left tackle,5
848,CAR,C.Artis-Payne,run middle,2
849,CAR,C.Artis-Payne,run right guard,3
850,CAR,C.Hogan,pass deep left,1
851,CAR,C.Hogan,pass deep right,2
852,CAR,C.Hogan,pass short left,3
853,CAR,C.Hogan,pass short middle,5
854,CAR,C.Hogan,pass short right,4
855,CAR,C.Jones,run right end,1
856,CAR,C.Manhertz,pass deep middle,1
857,CAR,C.Manhertz,pass short left,6
858,CAR,C.Manhertz,pass short middle,1
859,CAR,C.Manhertz,pass short right,6
860,CAR,C.McCaffrey,pass deep left,3
861,CAR,C.McCaffrey,pass deep right,4
862,CAR,C.McCaffrey,pass short left,114
863,CAR,C.McCaffrey,pass short middle,46
864,CAR,C.McCaffrey,pass short right,118
865,CAR,C.McCaffrey,run left end,47
866,CAR,C.McCaffrey,run left guard,69
867,CAR,C.McCaffrey,run left tackle,51
868,CAR,C.McCaffrey,run middle,189
869,CAR,C.McCaffrey,run right end,45
870,CAR,C.McCaffrey,run right guard,92
871,CAR,C.Newton,run left end,13
872,CAR,C.Newton,run left guard,3
873,CAR,C.Newton,run left tackle,8
874,CAR,C.Newton,run middle,32
875,CAR,C.Newton,run right end,28
876,CAR,C.Newton,run right guard,2
877,CAR,C.Samuel,pass deep left,25
878,CAR,C.Samuel,pass deep middle,12
879,CAR,C.Samuel,pass deep right,38
880,CAR,C.Samuel,pass short left,70
881,CAR,C.Samuel,pass short middle,32
882,CAR,C.Samuel,pass short right,90
883,CAR,C.Samuel,run left end,15
884,CAR,C.Samuel,run left guard,5
885,CAR,C.Samuel,run left tackle,5
886,CAR,C.Samuel,run middle,10
887,CAR,C.Samuel,run right end,25
888,CAR,C.Samuel,run right guard,4
889,CAR,C.Thompson,pass short left,1
890,CAR,C.Thompson,pass short right,1
891,CAR,D.Byrd,pass deep left,1
892,CAR,D.Byrd,pass short left,1
893,CAR,D.Funchess,pass deep left,14
894,CAR,D.Funchess,pass deep middle,6
895,CAR,D.Funchess,pass deep right,5
896,CAR,D.Funchess,pass short left,34
897,CAR,D.Funchess,pass short middle,6
898,CAR,D.Funchess,pass short right,14
899,CAR,D.Moore,pass deep left,47
900,CAR,D.Moore,pass deep middle,17
901,CAR,D.Moore,pass deep right,23
902,CAR,D.Moore,pass short left,109
903,CAR,D.Moore,pass short middle,52
904,CAR,D.Moore,pass short right,87
905,CAR,D.Moore,run left end,7
906,CAR,D.Moore,run left guard,2
907,CAR,D.Moore,run left tackle,2
908,CAR,D.Moore,run middle,1
909,CAR,D.Moore,run right end,7
910,CAR,D.White,pass deep right,3
911,CAR,D.White,pass short left,1
912,CAR,D.White,pass short middle,2
913,CAR,D.White,pass short right,3
914,CAR,G.Olsen,pass deep left,7
915,CAR,G.Olsen,pass deep middle,4
916,CAR,G.Olsen,pass deep right,7
917,CAR,G.Olsen,pass short left,28
918,CAR,G.Olsen,pass short middle,30
919,CAR,G.Olsen,pass short right,44
920,CAR,I.Thomas,pass deep left,5
921,CAR,I.Thomas,pass deep middle,2
922,CAR,I.Thomas,pass deep right,9
923,CAR,I.Thomas,pass short left,39
924,CAR,I.Thomas,pass short middle,16
925,CAR,I.Thomas,pass short right,39
926,CAR,J.Chinn,run middle,1
927,CAR,J.Chinn,run right end,1
928,CAR,J.Scarlett,run middle,3
929,CAR,J.Scarlett,run right guard,1
930,CAR,J.Wright,pass deep left,5
931,CAR,J.Wright,pass deep middle,3
932,CAR,J.Wright,pass deep right,15
933,CAR,J.Wright,pass short left,28
934,CAR,J.Wright,pass short middle,24
935,CAR,J.Wright,pass short right,42
936,CAR,J.Wright,run left end,2
937,CAR,J.Wright,run right end,1
938,CAR,K.Allen,run left end,9
939,CAR,K.Allen,run left guard,4
940,CAR,K.Allen,run left tackle,1
941,CAR,K.Allen,run middle,4
942,CAR,K.Allen,run right end,9
943,CAR,K.Barner,pass short left,1
944,CAR,K.Kirkwood,pass deep left,1
945,CAR,K.Kirkwood,pass short left,1
946,CAR,M.Davis,pass short left,32
947,CAR,M.Davis,pass short middle,11
948,CAR,M.Davis,pass short right,27
949,CAR,M.Davis,run left end,14
950,CAR,M.Davis,run left guard,23
951,CAR,M.Davis,run left tackle,25
952,CAR,M.Davis,run middle,53
953,CAR,M.Davis,run right end,11
954,CAR,M.Davis,run right guard,21
955,CAR,M.Hartsfield,run left end,1
956,CAR,M.Hartsfield,run left guard,1
957,CAR,P.Cooper,pass deep left,1
958,CAR,P.Cooper,pass deep middle,1
959,CAR,P.Cooper,pass deep right,1
960,CAR,P.Cooper,pass short left,3
961,CAR,P.Cooper,pass short middle,2
962,CAR,P.Walker,pass short right,1
963,CAR,P.Walker,run right guard,1
964,CAR,R.Anderson,pass deep left,10
965,CAR,R.Anderson,pass deep middle,4
966,CAR,R.Anderson,pass deep right,17
967,CAR,R.Anderson,pass short left,47
968,CAR,R.Anderson,pass short middle,26
969,CAR,R.Anderson,pass short right,32
970,CAR,R.Anderson,run left end,2
971,CAR,R.Anderson,run right end,2
972,CAR,R.Bonnafon,pass deep right,1
973,CAR,R.Bonnafon,pass short left,3
974,CAR,R.Bonnafon,pass short middle,2
975,CAR,R.Bonnafon,pass short right,5
976,CAR,R.Bonnafon,run left guard,5
977,CAR,R.Bonnafon,run left tackle,3
978,CAR,R.Bonnafon,run middle,14
979,CAR,R.Bonnafon,run right end,1
980,CAR,R.Bonnafon,run right guard,2
981,CAR,R.Smith,pass short left,6
982,CAR,R.Smith,pass short middle,2
983,CAR,R.Smith,pass short right,3
984,CAR,R.Smith,run left end,2
985,CAR,R.Smith,run left guard,5
986,CAR,R.Smith,run left tackle,8
987,CAR,R.Smith,run middle,14
988,CAR,R.Smith,run right end,1
989,CAR,R.Smith,run right guard,6
990,CAR,S.Roberts,pass deep middle,1
991,CAR,S.Roberts,pass deep right,1
992,CAR,S.Roberts,pass short left,3
993,CAR,S.Roberts,pass short right,1
994,CAR,T.Bridgewater,run left end,8
995,CAR,T.Bridgewater,run middle,22
996,CAR,T.Bridgewater,run right end,9
997,CAR,T.Bridgewater,run right guard,2
998,CAR,T.Cadet,pass short right,1
999,CAR,T.Cadet,run left end,3
1000,CAR,T.Cadet,run left guard,5
1001,CAR,T.Cadet,run left tackle,1
1002,CAR,T.Cadet,run right guard,2
1003,CAR,T.Cannon,pass short left,3
1004,CAR,T.Cannon,run left end,5
1005,CAR,T.Cannon,run left guard,1
1006,CAR,T.Cannon,run left tackle,2
1007,CAR,T.Cannon,run middle,1
1008,CAR,T.Cannon,run right end,1
1009,CAR,T.Heinicke,run left end,1
1010,CAR,T.Heinicke,run middle,1
1011,CAR,T.Smith,pass deep left,3
1012,CAR,T.Smith,pass deep right,4
1013,CAR,T.Smith,pass short left,5
1014,CAR,T.Smith,pass short middle,4
1015,CAR,T.Smith,pass short right,15
1016,CAR,T.Stevens,run left tackle,2
1017,CAR,T.Stevens,run right guard,2
1018,CAR,W.Grier,run left end,3
1019,CAR,W.Grier,run left guard,1
1020,CAR,W.Grier,run middle,1
1021,CAR,W.Grier,run right end,1
1022,CHI,A.Hicks,run left guard,1
1023,CHI,A.Miller,pass deep left,18
1024,CHI,A.Miller,pass deep middle,21
1025,CHI,A.Miller,pass deep right,26
1026,CHI,A.Miller,pass short left,47
1027,CHI,A.Miller,pass short middle,60
1028,CHI,A.Miller,pass short right,51
1029,CHI,A.Miller,run left end,6
1030,CHI,A.Miller,run right end,3
1031,CHI,A.Pierce,run left end,1
1032,CHI,A.Pierce,run left guard,1
1033,CHI,A.Pierce,run left tackle,1
1034,CHI,A.Pierce,run right end,1
1035,CHI,A.Pierce,run right guard,1
1036,CHI,A.Robinso.II,pass deep left,10
1037,CHI,A.Robinso.II,pass deep middle,1
1038,CHI,A.Robinso.II,pass deep right,20
1039,CHI,A.Robinso.II,pass short left,21
1040,CHI,A.Robinso.II,pass short middle,20
1041,CHI,A.Robinso.II,pass short right,35
1042,CHI,A.Robinso.II,run left end,1
1043,CHI,A.Robinson,pass deep left,32
1044,CHI,A.Robinson,pass deep middle,19
1045,CHI,A.Robinson,pass deep right,28
1046,CHI,A.Robinson,pass short left,66
1047,CHI,A.Robinson,pass short middle,81
1048,CHI,A.Robinson,pass short right,86
1049,CHI,A.Robinson,run left end,1
1050,CHI,A.Robinson,run right end,1
1051,CHI,A.Shaheen,pass deep left,1
1052,CHI,A.Shaheen,pass deep middle,2
1053,CHI,A.Shaheen,pass short left,2
1054,CHI,A.Shaheen,pass short middle,7
1055,CHI,A.Shaheen,pass short right,11
1056,CHI,B.Braunecker,pass deep middle,3
1057,CHI,B.Braunecker,pass deep right,4
1058,CHI,B.Braunecker,pass short left,2
1059,CHI,B.Braunecker,pass short middle,5
1060,CHI,B.Braunecker,pass short right,4
1061,CHI,B.Cunningham,pass short left,1
1062,CHI,B.Cunningham,pass short right,1
1063,CHI,B.Cunningham,run left guard,2
1064,CHI,B.Cunningham,run middle,5
1065,CHI,B.Cunningham,run right guard,3
1066,CHI,B.Massie,pass short middle,1
1067,CHI,B.Mingo,run right end,1
1068,CHI,B.Sowell,pass short right,2
1069,CHI,C.Daniel,pass short left,1
1070,CHI,C.Daniel,run left end,4
1071,CHI,C.Daniel,run middle,1
1072,CHI,C.Daniel,run right end,4
1073,CHI,C.Daniel,run right guard,1
1074,CHI,C.Kmet,pass deep left,2
1075,CHI,C.Kmet,pass deep middle,2
1076,CHI,C.Kmet,pass short left,16
1077,CHI,C.Kmet,pass short middle,16
1078,CHI,C.Kmet,pass short right,12
1079,CHI,C.Kmet,run right end,1
1080,CHI,C.Patterson,pass deep left,2
1081,CHI,C.Patterson,pass deep middle,1
1082,CHI,C.Patterson,pass deep right,1
1083,CHI,C.Patterson,pass short left,19
1084,CHI,C.Patterson,pass short middle,6
1085,CHI,C.Patterson,pass short right,13
1086,CHI,C.Patterson,run left end,23
1087,CHI,C.Patterson,run left guard,5
1088,CHI,C.Patterson,run left tackle,16
1089,CHI,C.Patterson,run middle,1
1090,CHI,C.Patterson,run right end,18
1091,CHI,C.Patterson,run right guard,10
1092,CHI,D.Carter,pass short left,1
1093,CHI,D.Carter,pass short right,3
1094,CHI,D.Carter,run right end,1
1095,CHI,D.Harris,pass deep left,1
1096,CHI,D.Harris,pass short left,3
1097,CHI,D.Harris,pass short middle,3
1098,CHI,D.Harris,pass short right,7
1099,CHI,D.Montgomery,pass deep left,2
1100,CHI,D.Montgomery,pass deep middle,1
1101,CHI,D.Montgomery,pass deep right,2
1102,CHI,D.Montgomery,pass short left,37
1103,CHI,D.Montgomery,pass short middle,29
1104,CHI,D.Montgomery,pass short right,33
1105,CHI,D.Montgomery,run left end,38
1106,CHI,D.Montgomery,run left guard,82
1107,CHI,D.Montgomery,run left tackle,83
1108,CHI,D.Montgomery,run middle,89
1109,CHI,D.Montgomery,run right end,34
1110,CHI,D.Montgomery,run right guard,96
1111,CHI,D.Mooney,pass deep left,14
1112,CHI,D.Mooney,pass deep middle,6
1113,CHI,D.Mooney,pass deep right,13
1114,CHI,D.Mooney,pass short left,26
1115,CHI,D.Mooney,pass short middle,6
1116,CHI,D.Mooney,pass short right,33
1117,CHI,D.Mooney,run left end,2
1118,CHI,D.Mooney,run right end,2
1119,CHI,D.Sims,pass deep left,1
1120,CHI,D.Sims,pass short left,1
1121,CHI,D.Sims,pass short middle,1
1122,CHI,D.Sims,pass short right,1
1123,CHI,E.Saubert,pass short left,1
1124,CHI,E.Saubert,pass short middle,1
1125,CHI,E.Saubert,pass short right,1
1126,CHI,J.Bellamy,pass deep left,3
1127,CHI,J.Bellamy,pass deep middle,1
1128,CHI,J.Bellamy,pass deep right,5
1129,CHI,J.Bellamy,pass short left,6
1130,CHI,J.Bellamy,pass short middle,5
1131,CHI,J.Bellamy,pass short right,6
1132,CHI,J.Graham,pass deep left,5
1133,CHI,J.Graham,pass deep middle,3
1134,CHI,J.Graham,pass deep right,3
1135,CHI,J.Graham,pass short left,17
1136,CHI,J.Graham,pass short middle,14
1137,CHI,J.Graham,pass short right,36
1138,CHI,J.Holtz,pass short left,3
1139,CHI,J.Holtz,pass short middle,1
1140,CHI,J.Holtz,pass short right,5
1141,CHI,J.Horsted,pass deep middle,2
1142,CHI,J.Horsted,pass short left,2
1143,CHI,J.Horsted,pass short middle,3
1144,CHI,J.Horsted,pass short right,3
1145,CHI,J.Howard,pass short left,8
1146,CHI,J.Howard,pass short middle,4
1147,CHI,J.Howard,pass short right,16
1148,CHI,J.Howard,run left end,14
1149,CHI,J.Howard,run left guard,76
1150,CHI,J.Howard,run left tackle,29
1151,CHI,J.Howard,run middle,53
1152,CHI,J.Howard,run right end,10
1153,CHI,J.Howard,run right guard,53
1154,CHI,J.Wims,pass deep left,6
1155,CHI,J.Wims,pass deep middle,3
1156,CHI,J.Wims,pass deep right,7
1157,CHI,J.Wims,pass short left,15
1158,CHI,J.Wims,pass short middle,13
1159,CHI,J.Wims,pass short right,16
1160,CHI,J.Wims,run left end,1
1161,CHI,K.White,pass deep left,2
1162,CHI,K.White,pass deep middle,1
1163,CHI,K.White,pass deep right,2
1164,CHI,K.White,pass short left,2
1165,CHI,K.White,pass short right,1
1166,CHI,L.Miller,pass short left,1
1167,CHI,L.Miller,pass short right,1
1168,CHI,M.Burton,pass short right,1
1169,CHI,M.Davis,pass short middle,1
1170,CHI,M.Davis,pass short right,7
1171,CHI,M.Davis,run left guard,4
1172,CHI,M.Davis,run left tackle,2
1173,CHI,M.Davis,run middle,1
1174,CHI,M.Davis,run right guard,3
1175,CHI,M.Trubisky,run left end,34
1176,CHI,M.Trubisky,run left guard,5
1177,CHI,M.Trubisky,run left tackle,11
1178,CHI,M.Trubisky,run middle,22
1179,CHI,M.Trubisky,run right end,42
1180,CHI,M.Trubisky,run right guard,12
1181,CHI,N.Foles,run left end,1
1182,CHI,N.Foles,run middle,1
1183,CHI,N.Foles,run right end,1
1184,CHI,R.Nall,pass short left,3
1185,CHI,R.Nall,pass short middle,2
1186,CHI,R.Nall,pass short right,4
1187,CHI,R.Nall,run middle,4
1188,CHI,R.Nall,run right guard,1
1189,CHI,R.Ridley,pass deep middle,1
1190,CHI,R.Ridley,pass deep right,1
1191,CHI,R.Ridley,pass short left,3
1192,CHI,R.Ridley,pass short middle,3
1193,CHI,R.Ridley,pass short right,5
1194,CHI,T.Burton,pass deep left,6
1195,CHI,T.Burton,pass deep middle,5
1196,CHI,T.Burton,pass deep right,4
1197,CHI,T.Burton,pass short left,20
1198,CHI,T.Burton,pass short middle,36
1199,CHI,T.Burton,pass short right,29
1200,CHI,T.Burton,run right guard,1
1201,CHI,T.Cohen,pass deep left,7
1202,CHI,T.Cohen,pass deep middle,2
1203,CHI,T.Cohen,pass deep right,8
1204,CHI,T.Cohen,pass short left,60
1205,CHI,T.Cohen,pass short middle,47
1206,CHI,T.Cohen,pass short right,85
1207,CHI,T.Cohen,run left end,40
1208,CHI,T.Cohen,run left guard,21
1209,CHI,T.Cohen,run left tackle,15
1210,CHI,T.Cohen,run middle,33
1211,CHI,T.Cohen,run right end,29
1212,CHI,T.Cohen,run right guard,17
1213,CHI,T.Gabriel,pass deep left,15
1214,CHI,T.Gabriel,pass deep middle,6
1215,CHI,T.Gabriel,pass deep right,14
1216,CHI,T.Gabriel,pass short left,49
1217,CHI,T.Gabriel,pass short middle,14
1218,CHI,T.Gabriel,pass short right,52
1219,CHI,T.Gabriel,run left end,10
1220,CHI,T.Gabriel,run right end,4
1221,CHI,T.Ginn,pass deep left,1
1222,CHI,T.Ginn,pass deep middle,1
1223,CHI,T.Ginn,pass deep right,2
1224,CHI,T.Ginn,pass short left,1
1225,CHI,T.Ginn,pass short right,1
1226,CHI,T.Mizzell,pass deep right,1
1227,CHI,T.Mizzell,pass short left,2
1228,CHI,T.Mizzell,pass short middle,2
1229,CHI,T.Mizzell,pass short right,6
1230,CHI,T.Mizzell,run left end,1
1231,CHI,T.Mizzell,run left guard,1
1232,CHI,T.Mizzell,run left tackle,1
1233,CHI,T.Mizzell,run middle,2
1234,CHI,T.Mizzell,run right end,1
1235,CHI,T.Mizzell,run right guard,1
1236,CIN,A.Dalton,pass short right,1
1237,CIN,A.Dalton,run left end,9
1238,CIN,A.Dalton,run left tackle,2
1239,CIN,A.Dalton,run middle,12
1240,CIN,A.Dalton,run right end,6
1241,CIN,A.Dalton,run right guard,4
1242,CIN,A.Erickson,pass deep left,5
1243,CIN,A.Erickson,pass deep middle,6
1244,CIN,A.Erickson,pass deep right,6
1245,CIN,A.Erickson,pass short left,35
1246,CIN,A.Erickson,pass short middle,26
1247,CIN,A.Erickson,pass short right,46
1248,CIN,A.Erickson,run left end,6
1249,CIN,A.Erickson,run right end,7
1250,CIN,A.Green,pass deep left,17
1251,CIN,A.Green,pass deep middle,13
1252,CIN,A.Green,pass deep right,26
1253,CIN,A.Green,pass short left,41
1254,CIN,A.Green,pass short middle,36
1255,CIN,A.Green,pass short right,48
1256,CIN,A.Tate,pass deep left,11
1257,CIN,A.Tate,pass deep middle,3
1258,CIN,A.Tate,pass deep right,14
1259,CIN,A.Tate,pass short left,27
1260,CIN,A.Tate,pass short middle,20
1261,CIN,A.Tate,pass short right,39
1262,CIN,B.Allen,pass short left,1
1263,CIN,B.Allen,run left end,3
1264,CIN,B.Allen,run middle,5
1265,CIN,B.Allen,run right end,2
1266,CIN,C.Carter,pass deep middle,1
1267,CIN,C.Carter,pass deep right,1
